id	location_0_coordinate	location_1_coordinate	city	state
10901	40.803001403808594	-73.73600006103516	GREAT NECK	NY
10902	40.922298431396484	-72.63710021972656	GREAT RIVER	NY
10903	42.21699905395508	-78.58409881591797	GREAT VALLEY	NY
10904	40.40610122680664	-104.69499969482422	GREELEY	CO
10905	42.554100036621094	-91.33280181884766	GREELEY	IA
10906	38.34640121459961	-95.13919830322266	GREELEY	KS
10907	41.56380081176758	-98.53070068359375	GREELEY	NE
10908	41.41590118408203	-75.02249908447266	GREELEY	PA
10909	33.785499572753906	-79.83219909667969	GREELEYVILLE	SC
10910	39.48030090332031	-97.01490020751953	GREEN	KS
10911	40.932498931884766	-81.46199798583984	GREEN	OH
10912	38.38800048828125	-79.9906005859375	GREEN BANK	WV
10913	37.23809814453125	-78.46179962158203	GREEN BAY	VA
10914	44.51599884033203	-88.00789642333984	GREEN BAY	WI
10915	40.54169845581055	-83.23040008544922	GREEN CAMP	OH
10916	40.24589920043945	-92.87200164794922	GREEN CASTLE	MO
10917	40.218101501464844	-92.94580078125	GREEN CITY	MO
10918	29.998300552368164	-81.76470184326172	GREEN COVE SPRINGS	FL
10919	39.05649948120117	-74.81659698486328	GREEN CREEK	NJ
10920	36.310001373291016	-93.57879638671875	GREEN FOREST	AR
10921	42.06959915161133	-70.64910125732422	GREEN HARBOR	MA
10922	44.63570022583008	-94.05780029296875	GREEN ISLE	MN
10923	43.856300354003906	-88.98590087890625	GREEN LAKE	WI
10924	40.28969955444336	-75.45069885253906	GREEN LANE	PA
10925	35.8916015625	-82.31929779052734	GREEN MOUNTAIN	NC
10926	38.938899993896484	-105.00900268554688	GREEN MOUNTAIN FALLS	CO
10927	40.40679931640625	-77.2926025390625	GREEN PARK	PA
10928	33.202701568603516	-87.11799621582031	GREEN POND	AL
10929	32.65639877319336	-80.56610107421875	GREEN POND	SC
10930	38.605899810791016	-93.4092025756836	GREEN RIDGE	MO
10931	39.02009963989258	-110.21399688720703	GREEN RIVER	UT
10932	41.514400482177734	-109.4280014038086	GREEN RIVER	WY
10933	36.871299743652344	-83.83000183105469	GREEN ROAD	KY
10934	34.16680145263672	-78.95890045166016	GREEN SEA	SC
10935	39.3140983581543	-78.6594009399414	GREEN SPRING	WV
10936	41.1864013671875	-83.04229736328125	GREEN SPRINGS	OH
10937	37.64849853515625	-80.87740325927734	GREEN SULPHUR SPRINGS	WV
10938	31.8523006439209	-110.9990005493164	GREEN VALLEY	AZ
10939	40.425201416015625	-89.62059783935547	GREEN VALLEY	IL
10940	44.8046989440918	-88.26920318603516	GREEN VALLEY	WI
10941	34.2411003112793	-116.93900299072266	GREEN VALLEY LAKE	CA
10942	40.73979949951172	-74.44869995117188	GREEN VILLAGE	NJ
10943	47.622798919677734	-117.13800048828125	GREENACRES	WA
10944	35.67470169067383	-84.189697265625	GREENBACK	TN
10945	37.99980163574219	-75.41320037841797	GREENBACKVILLE	VA
10946	48.100399017333984	-122.57599639892578	GREENBANK	WA
10947	38.99580001831055	-76.88939666748047	GREENBELT	MD
10948	37.947898864746094	-122.53600311279297	GREENBRAE	CA
10949	35.211700439453125	-92.3761978149414	GREENBRIER	AR
10950	36.437400817871094	-86.80960083007812	GREENBRIER	TN
10951	41.97050094604492	-70.70140075683594	GREENBUSH	MA
10952	45.049400329589844	-68.5811996459961	GREENBUSH	ME
10953	44.55780029296875	-83.3384017944336	GREENBUSH	MI
10954	48.834800720214844	-96.28630065917969	GREENBUSH	MN
10955	37.7504997253418	-75.66699981689453	GREENBUSH	VA
10956	43.718299865722656	-87.61869812011719	GREENBUSH	WI
10957	39.699501037597656	-86.8572006225586	GREENCASTLE	IN
10958	39.80590057373047	-77.7260971069336	GREENCASTLE	PA
10959	45.88930130004883	-115.55699920654297	GREENCREEK	ID
10960	42.937801361083984	-87.9989013671875	GREENDALE	WI
10961	41.128299713134766	-74.67900085449219	GREENDELL	NJ
10962	42.82619857788086	-92.8490982055664	GREENE	IA
10963	44.189701080322266	-70.13670349121094	GREENE	ME
10964	42.3400993347168	-75.73419952392578	GREENE	NY
10965	41.69169998168945	-71.72750091552734	GREENE	RI
10966	36.168701171875	-82.81320190429688	GREENEVILLE	TN
10967	36.32400131225586	-121.3239974975586	GREENFIELD	CA
10968	41.29999923706055	-94.4563980102539	GREENFIELD	IA
10969	39.35599899291992	-90.24430084228516	GREENFIELD	IL
10970	39.821800231933594	-85.77539825439453	GREENFIELD	IN
10971	42.58789825439453	-72.60030364990234	GREENFIELD	MA
10972	37.40620040893555	-93.89520263671875	GREENFIELD	MO
10973	42.929298400878906	-71.85910034179688	GREENFIELD	NH
